,ts_code,symbol,name,area,industry,list_date
577,002054.SZ,002054.SZ#E,德美化工,广东,染料涂料,20060725
578,002055.SZ,002055.SZ#E,得润电子,深圳,元器件,20060725
579,002056.SZ,002056.SZ#E,横店东磁,浙江,矿物制品,20060802
580,002057.SZ,002057.SZ#E,中钢天源,安徽,矿物制品,20060802
581,002058.SZ,002058.SZ#E,威尔泰,上海,电器仪表,20060802
582,002059.SZ,002059.SZ#E,云南旅游,云南,旅游景点,20060810
583,002060.SZ,002060.SZ#E,粤水电,广东,建筑工程,20060810
584,002061.SZ,002061.SZ#E,浙江交科,浙江,建筑工程,20060816
585,002062.SZ,002062.SZ#E,宏润建设,浙江,建筑工程,20060816
586,002063.SZ,002063.SZ#E,远光软件,广东,软件服务,20060823
587,002064.SZ,002064.SZ#E,华峰化学,浙江,化纤,20060823
588,002065.SZ,002065.SZ#E,东华软件,北京,软件服务,20060823
589,002066.SZ,002066.SZ#E,瑞泰科技,北京,其他建材,20060823
590,002067.SZ,002067.SZ#E,景兴纸业,浙江,造纸,20060915
591,002068.SZ,002068.SZ#E,黑猫股份,江西,化工原料,20060915
592,002069.SZ,002069.SZ#E,獐子岛,辽宁,渔业,20060928
593,002072.SZ,002072.SZ#E,凯瑞德,湖北,商贸代理,20061018
594,002073.SZ,002073.SZ#E,软控股份,山东,专用机械,20061018
595,002074.SZ,002074.SZ#E,国轩高科,安徽,电气设备,20061018
596,002075.SZ,002075.SZ#E,沙钢股份,江苏,特种钢,20061025
597,002076.SZ,002076.SZ#E,雪莱特,广东,家用电器,20061025
598,002077.SZ,002077.SZ#E,大港股份,江苏,半导体,20061116
599,002078.SZ,002078.SZ#E,太阳纸业,山东,造纸,20061116
600,002079.SZ,002079.SZ#E,苏州固锝,江苏,半导体,20061116
601,002080.SZ,002080.SZ#E,中材科技,江苏,玻璃,20061120
602,002081.SZ,002081.SZ#E,金螳螂,江苏,装修装饰,20061120
603,002082.SZ,002082.SZ#E,万邦德,浙江,中成药,20061120
604,002083.SZ,002083.SZ#E,孚日股份,山东,纺织,20061124
605,002084.SZ,002084.SZ#E,海鸥住工,广东,家居用品,20061124
606,002085.SZ,002085.SZ#E,万丰奥威,浙江,汽车配件,20061128
607,002086.SZ,002086.SZ#E,*ST东洋,山东,医疗保健,20061128
608,002087.SZ,002087.SZ#E,*ST新纺,河南,纺织,20061130
609,002088.SZ,002088.SZ#E,鲁阳节能,山东,矿物制品,20061130
610,002089.SZ,002089.SZ#E,*ST新海,江苏,通信设备,20061130
611,002090.SZ,002090.SZ#E,金智科技,江苏,软件服务,20061208
612,002091.SZ,002091.SZ#E,江苏国泰,江苏,商贸代理,20061208
613,002092.SZ,002092.SZ#E,中泰化学,新疆,化工原料,20061208
614,002093.SZ,002093.SZ#E,国脉科技,福建,通信设备,20061215
615,002094.SZ,002094.SZ#E,青岛金王,山东,日用化工,20061215
616,002095.SZ,002095.SZ#E,生意宝,浙江,互联网,20061215
617,002096.SZ,002096.SZ#E,南岭民爆,湖南,化工原料,20061222
618,002097.SZ,002097.SZ#E,山河智能,湖南,工程机械,20061222
619,002098.SZ,002098.SZ#E,浔兴股份,福建,服饰,20061222
620,002099.SZ,002099.SZ#E,海翔药业,浙江,化学制药,20061226
621,002100.SZ,002100.SZ#E,天康生物,新疆,饲料,20061226
622,002101.SZ,002101.SZ#E,广东鸿图,广东,汽车配件,20061229
623,002102.SZ,002102.SZ#E,冠福股份,福建,化学制药,20061229
624,002103.SZ,002103.SZ#E,广博股份,浙江,文教休闲,20070110
625,002104.SZ,002104.SZ#E,恒宝股份,江苏,通信设备,20070110
626,002105.SZ,002105.SZ#E,信隆健康,深圳,摩托车,20070112
627,002106.SZ,002106.SZ#E,莱宝高科,深圳,元器件,20070112
628,002107.SZ,002107.SZ#E,沃华医药,山东,中成药,20070124
629,002108.SZ,002108.SZ#E,沧州明珠,河北,塑料,20070124
630,002109.SZ,002109.SZ#E,兴化股份,陕西,化工原料,20070126
631,002110.SZ,002110.SZ#E,三钢闽光,福建,普钢,20070126
632,002111.SZ,002111.SZ#E,威海广泰,山东,航空,20070126
633,002112.SZ,002112.SZ#E,三变科技,浙江,电气设备,20070208
634,002113.SZ,002113.SZ#E,*ST天润,湖南,互联网,20070208
635,002114.SZ,002114.SZ#E,罗平锌电,云南,铅锌,20070215
636,002115.SZ,002115.SZ#E,三维通信,浙江,互联网,20070215
637,002116.SZ,002116.SZ#E,中国海诚,上海,建筑工程,20070215
638,002117.SZ,002117.SZ#E,东港股份,山东,广告包装,20070302
639,002118.SZ,002118.SZ#E,*ST紫鑫,吉林,中成药,20070302
640,002119.SZ,002119.SZ#E,康强电子,浙江,半导体,20070302
641,002120.SZ,002120.SZ#E,韵达股份,浙江,仓储物流,20070306
642,002121.SZ,002121.SZ#E,科陆电子,深圳,电器仪表,20070306
643,002122.SZ,002122.SZ#E,汇洲智能,浙江,机械基件,20070328
644,002123.SZ,002123.SZ#E,梦网科技,辽宁,互联网,20070328
645,002124.SZ,002124.SZ#E,天邦食品,浙江,农业综合,20070403
646,002125.SZ,002125.SZ#E,湘潭电化,湖南,化工原料,20070403
647,002126.SZ,002126.SZ#E,银轮股份,浙江,汽车配件,20070418
648,002127.SZ,002127.SZ#E,南极电商,江苏,互联网,20070418
649,002128.SZ,002128.SZ#E,电投能源,内蒙,铝,20070418
650,002129.SZ,002129.SZ#E,TCL中环,天津,电气设备,20070420
651,002130.SZ,002130.SZ#E,沃尔核材,深圳,电气设备,20070420
652,002131.SZ,002131.SZ#E,利欧股份,浙江,互联网,20070427
653,002132.SZ,002132.SZ#E,恒星科技,河南,钢加工,20070427
654,002133.SZ,002133.SZ#E,广宇集团,浙江,全国地产,20070427
655,002134.SZ,002134.SZ#E,天津普林,天津,元器件,20070516
656,002135.SZ,002135.SZ#E,东南网架,浙江,钢加工,20070530
657,002136.SZ,002136.SZ#E,安纳达,安徽,化工原料,20070530
658,002137.SZ,002137.SZ#E,实益达,深圳,元器件,20070613
659,002138.SZ,002138.SZ#E,顺络电子,深圳,元器件,20070613
660,002139.SZ,002139.SZ#E,拓邦股份,深圳,元器件,20070629
661,002140.SZ,002140.SZ#E,东华科技,安徽,建筑工程,20070712
662,002141.SZ,002141.SZ#E,贤丰控股,广东,农业综合,20070720
663,002142.SZ,002142.SZ#E,宁波银行,浙江,银行,20070719
664,002144.SZ,002144.SZ#E,宏达高科,浙江,纺织,20070803
665,002145.SZ,002145.SZ#E,中核钛白,甘肃,化工原料,20070803
666,002146.SZ,002146.SZ#E,荣盛发展,河北,全国地产,20070808
667,002148.SZ,002148.SZ#E,北纬科技,北京,互联网,20070810
668,002149.SZ,002149.SZ#E,西部材料,陕西,小金属,20070810
669,002150.SZ,002150.SZ#E,通润装备,江苏,机械基件,20070810
670,002151.SZ,002151.SZ#E,北斗星通,北京,通信设备,20070813
671,002152.SZ,002152.SZ#E,广电运通,广东,IT设备,20070813
672,002153.SZ,002153.SZ#E,石基信息,北京,软件服务,20070813
673,002154.SZ,002154.SZ#E,报喜鸟,浙江,服饰,20070816
674,002155.SZ,002155.SZ#E,湖南黄金,湖南,黄金,20070816
675,002156.SZ,002156.SZ#E,通富微电,江苏,半导体,20070816
676,002157.SZ,002157.SZ#E,*ST正邦,江西,农业综合,20070817
677,002158.SZ,002158.SZ#E,汉钟精机,上海,工程机械,20070817
678,002159.SZ,002159.SZ#E,三特索道,湖北,旅游服务,20070817
679,002160.SZ,002160.SZ#E,常铝股份,江苏,铝,20070821
680,002161.SZ,002161.SZ#E,远望谷,深圳,通信设备,20070821
681,002162.SZ,002162.SZ#E,悦心健康,上海,陶瓷,20070823
682,002163.SZ,002163.SZ#E,海南发展,深圳,装修装饰,20070823
683,002164.SZ,002164.SZ#E,宁波东力,浙江,机械基件,20070823
684,002165.SZ,002165.SZ#E,红宝丽,江苏,化工原料,20070913
685,002166.SZ,002166.SZ#E,莱茵生物,广西,中成药,20070913
686,002167.SZ,002167.SZ#E,东方锆业,广东,小金属,20070913
